Emina Hasanbegović
BIH
12
1 3076 0
1 4707 42
2 11041 0
2 12433 16
2 13387 16
1 16731 0
1 16942 0
1 17432 28
1 17278 28
1 17494 61
2 17686 16
2 17946 16
Ana Puhalo
BIH
8
1 2488 42
1 3886 0
1 4666 61
2 9273 0
2 9823 0
2 11718 0
2 15491 0
2 15790 0
Farah Demirović
BIH
23
1 2923 33
1 3228 42
1 3277 100
2 5357 16
3 7507 0
3 7658 0
3 7840 0
3 7915 0
3 8183 0
3 8488 0
3 8711 20
2 12304 16
2 12581 28
2 13110 16
2 13154 43
2 14151 16
2 14515 16
2 15028 16
2 15230 16
2 15392 16
2 16147 16
2 16416 16
2 16795 16
Ines Jozić
BIH
16
1 1903 0
1 2868 0
1 5612 42
1 5746 42
1 5966 0
1 6004 42
1 6635 61
1 7022 33
1 13257 33
1 13636 33
1 14428 33
3 15922 0
3 15993 0
3 16140 0
3 16777 0
3 17631 0
Luana Amorim Lima
BRA
16
1 1846 19
1 2622 19
1 6666 14
1 6786 23
1 6910 84
1 6986 100
2 10820 0
2 10841 0
2 16328 0
3 16851 0
3 16967 0
3 17030 0
3 17096 0
3 17194 0
3 17233 0
3 17676 20
Anita Ramos Almeida
BRA
11
1 3147 0
1 3336 0
1 4521 0
1 5031 28
1 5545 47
1 5625 70
1 5737 0
1 5768 70
1 6278 84
3 14709 16
2 17966 0
Endy Lumy Okamura Miyashita
BRA
11
1 3228 47
2 7463 0
2 7862 12
3 10859 20
4 12190 0
4 12306 0
4 12499 0
1 13326 70
1 13801 100
4 13968 0
4 14963 0
Estela Baron Nakamura
BRA
33
1 2403 100
2 4709 12
2 5738 28
2 7683 43
2 10011 63
3 13698 0
3 14032 0
3 14647 0
3 15059 20
3 15094 20
3 15111 20
3 15104 21
3 15134 21
3 15128 20
3 15119 20
3 15154 20
3 15143 20
4 16781 15
3 16963 20
3 16995 20
3 17025 20
3 17064 20
3 17047 20
3 17462 20
3 17454 20
3 17445 20
3 17437 20
3 17430 20
3 17422 20
3 17415 20
3 17407 20
3 17399 20
3 17536 20
Yasmin Behich Erdim
BGR
41
1 1733 100
1 1587 42
1 1482 42
1 1433 0
1 1365 0
1 730 0
3 4321 0
3 4655 0
3 5050 0
3 5292 0
3 5515 3
3 5972 0
3 6046 0
3 6186 0
3 6648 0
2 8502 16
2 8653 16
2 9167 16
2 9532 28
2 9569 12
2 10422 12
2 12432 12
2 12540 12
2 12624 12
2 12715 12
2 12784 12
2 13014 12
2 13126 12
2 13983 12
2 14477 0
2 14588 0
2 14700 0
2 14906 0
2 15055 0
2 15100 0
2 15479 22
2 15710 28
2 15809 34
2 15907 50
2 16011 50
4 17935 0
Nora Ognyanova Paskaleva
BGR
22
1 1780 100
1 1001 19
3 3281 0
3 3615 0
3 3663 0
3 3869 0
3 4440 20
2 7993 0
2 9284 0
2 10327 12
2 11196 12
2 11551 12
2 11716 28
2 12968 28
2 13913 28
4 15270 0
4 15591 0
4 15746 0
4 15779 0
4 15859 0
4 16042 0
4 16286 15
Emiliana Ivanova Dimitrova
BGR
19
1 1224 100
3 4149 20
3 4252 20
3 4288 22
3 4328 21
2 9697 48
2 11890 12
2 12172 48
2 13217 100
4 14499 15
4 15663 0
4 15863 0
3 17503 0
3 17714 20
3 17735 21
3 17753 21
3 17793 20
3 17826 21
3 17962 20
Nermin Hyusmen Idiriz
BGR
36
1 2129 61
1 1957 19
1 1605 61
1 1114 42
1 2703 0
1 2772 0
2 4688 0
2 5013 16
1 5496 61
2 6265 16
2 6436 28
1 7595 0
1 8870 0
2 9741 0
2 10360 0
1 11025 0
1 11508 0
2 11840 43
2 11747 27
4 13467 0
1 14130 0
1 14318 0
1 14254 0
1 14214 0
1 14366 0
1 14432 0
1 14574 42
1 14654 42
3 15868 0
3 16557 0
3 16643 0
3 16951 0
3 17074 0
3 17837 0
3 17971 0
4 17943 0
Iva Tadić
HRV
10
1 4205 100
2 6831 0
2 7333 27
2 8900 43
3 10987 0
3 11244 0
3 12056 20
4 14903 10
4 15572 10
2 17804 43
Lara Semeš
HRV
14
1 2287 84
1 2228 61
1 1988 61
1 1762 47
2 8036 36
2 9260 48
2 9442 63
3 16895 0
3 17216 0
3 17524 0
3 17589 0
3 17682 50
3 17986 50
3 17938 0
Maša Dobrić
HRV
22
1 1769 100
1 1702 0
2 5158 16
2 5338 43
3 7459 0
3 7812 0
3 8461 0
3 8800 0
3 9411 0
3 9337 0
3 10596 0
3 12944 20
3 13108 0
4 13798 0
4 14231 0
4 14487 0
4 14563 0
3 17371 0
3 17313 20
3 17248 20
4 17639 0
4 17873 0
Lana Škarica
HRV
10
1 2600 70
1 2810 100
2 7287 16
3 10867 0
3 11093 20
4 13739 0
4 13860 0
4 14187 15
2 15731 28
2 17188 43
Zuzana Aubrechtová
CZE
12
2 7949 36
3 10200 0
3 10480 0
2 11587 0
3 11619 20
3 12913 20
1 15317 0
1 15367 19
1 15892 33
1 16002 61
1 17369 19
1 17301 61
Lucie Roskovská
CZE
23
1 2547 42
1 2421 42
1 2345 42
1 2038 42
1 2912 19
3 7712 20
1 8175 19
1 8582 42
1 8770 56
1 8960 56
1 9002 33
1 9054 84
1 9547 100
2 10879 16
2 11555 16
2 12242 16
2 12908 28
4 14652 0
2 15696 28
2 17382 28
2 17752 43
3 17967 0
3 17903 0
Anh Linh Tran
CZE
15
1 2090 14
1 2003 0
1 1959 0
1 1575 0
1 3037 14
1 4609 14
2 9803 0
2 12606 16
2 13481 16
4 15954 0
4 16174 0
1 17003 0
1 17153 0
1 17459 14
1 17282 14
Svatava Šimečková
CZE
20
1 2045 42
1 1962 28
1 2603 61
3 4576 0
3 4725 0
3 5024 0
3 5549 20
3 7114 82
3 7856 0
3 8626 100
4 10278 0
4 10687 0
2 13403 16
1 15881 84
1 16218 100
2 17190 16
2 17272 0
2 17540 0
2 17696 16
2 17956 16
Julie Lagoni
DNK
18
1 1741 33
3 3621 0
1 4830 100
3 5460 0
4 6091 0
4 6467 0
4 9915 0
3 10082 0
3 10241 0
3 10644 0
2 11318 12
3 12648 0
3 13291 0
2 14830 12
2 15080 0
2 15262 12
2 15409 0
3 17201 0
Rakel Sophia Hermann
DNK
13
1 5545 0
1 5881 0
1 6937 42
3 10825 0
3 11064 0
3 11398 20
1 14219 0
1 14547 0
1 14700 0
1 15480 0
1 16063 0
1 16499 61
1 16748 19
Sara Bettio
DNK
8
1 962 42
1 4743 28
1 6727 28
1 8436 28
2 11564 0
2 12306 0
3 14316 0
3 17126 0
Leonora Thøgersen
DNK
7
1 2400 42
1 1809 0
2 5030 0
1 6203 42
1 6674 42
1 8699 61
3 16836 0
Gabriela Padilla Salgado
ECU
24
1 2403 42
1 2294 0
1 1827 0
2 4975 0
3 5991 0
2 8509 0
2 8633 0
2 9533 0
1 10366 28
1 10624 42
1 10965 42
1 11044 0
1 11144 42
2 14237 0
1 14396 42
3 15272 0
1 15739 19
1 15916 19
2 16457 0
2 16790 0
2 16687 0
2 16645 0
2 17161 0
1 17614 19
Melany Zavala Toapanta
ECU
1
1 17780 0
Shekina Chango Franco
ECU
2
1 10203 0
2 14680 0
Dayana Chiluisa Flores
ECU
4
1 6297 0
1 6894 0
2 8398 0
3 10545 0
Shahd Mohamed Abdalla
EGY
14
1 1026 100
2 3710 16
2 4090 0
3 5189 0
3 5494 20
2 9493 12
2 9588 28
4 11480 0
4 12031 0
4 12553 0
4 12572 0
3 14981 0
3 15105 20
2 16866 0
Zena Hossam Abd El-Aty
EGY
26
1 3220 28
1 3354 47
1 3685 70
1 3774 84
2 8050 0
3 12498 0
3 12640 0
3 12933 0
3 12985 0
2 13639 0
3 14425 3
3 14684 0
3 14729 20
2 14994 0
2 15084 0
2 15201 0
2 15313 36
4 16779 0
4 16933 0
4 17020 0
4 17059 0
4 17137 0
2 17358 16
2 17481 36
2 17608 36
2 17670 36
Sondos Waleed Elshopaky
EGY
20
1 2558 100
1 2100 42
2 7869 16
2 8674 0
2 8725 16
2 8855 16
2 9209 28
2 9663 43
3 13145 0
3 13356 0
3 13571 0
3 14701 0
4 15981 10
3 16659 0
3 17254 3
3 17527 0
3 17647 0
4 17773 0
4 17956 15
4 17918 0
Yara Osama Hassan
EGY
18
1 3062 100
2 5074 0
2 5293 0
2 5396 0
2 8549 0
2 9640 0
2 9759 12
2 9704 12
3 10836 0
3 11150 0
3 12166 20
2 13661 12
2 14286 16
2 14496 16
2 14535 28
4 15716 0
2 17167 28
2 17787 28
Agnes Tennisberg
EST
8
1 6934 19
1 7629 19
1 7906 19
1 8013 19
1 8343 33
2 13591 16
2 14622 16
2 15866 28
Annika Märtin
EST
8
1 1382 42
1 3271 0
2 7563 0
2 8101 0
2 8708 0
2 13240 12
1 13560 19
1 14695 61
Aino Aulanko
FIN
25
1 1885 33
1 1550 0
1 1506 0
1 1402 0
4 5040 0
4 5123 0
4 5225 0
4 5333 0
4 5424 15
2 9161 0
2 9268 0
2 9308 0
2 10369 0
2 10457 0
2 12491 0
2 12572 0
2 15110 0
2 15431 0
2 15603 0
2 15837 0
2 16192 0
2 16087 0
2 16283 0
2 16386 0
2 16455 27
Emma Suomalainen
FIN
18
1 2000 100
1 1848 33
1 1546 61
2 10813 16
2 12296 0
2 12411 28
3 13501 0
3 13882 0
3 14032 0
3 14170 20
3 14639 20
3 16186 0
3 16139 20
3 16012 0
3 16793 0
3 17523 0
3 17634 20
2 17774 0
Minea Tiitinen
FIN
10
1 2626 28
1 2957 42
2 9334 16
1 12812 42
3 14068 20
2 14895 16
2 16780 16
2 17510 16
2 17597 16
2 17706 16
Alizée Marquardt
FRA
14
1 2444 51
1 3252 51
1 3550 65
2 7879 0
2 7972 16
2 9134 28
3 12774 20
3 13885 0
4 13920 0
4 14379 15
1 15605 14
1 15853 33
1 15894 84
1 16300 84
Clémence Chitry
FRA
20
1 1361 42
1 2679 84
1 3108 84
2 6980 0
2 7180 0
2 8027 0
2 8267 0
2 8364 0
2 9785 0
2 9945 0
2 11038 0
2 11601 0
2 11853 0
2 11966 0
2 12110 0
2 13281 0
2 13467 12
2 16653 27
1 17013 0
1 17030 84
Clémence Pham
FRA
24
1 3938 100
2 5458 16
2 6215 16
2 8626 16
2 9328 16
4 10652 0
4 10719 0
3 11314 0
3 11634 0
3 11795 0
3 11898 0
3 12184 0
3 12952 20
3 13161 0
3 13213 0
2 14645 16
2 14702 16
2 14892 28
4 16002 0
4 16206 0
4 16113 0
2 17756 28
2 17835 28
2 17982 28
Inès Fischler
FRA
14
1 2492 42
1 2982 61
1 3384 84
3 7597 0
3 7669 0
3 7725 0
3 7880 20
2 9626 12
2 11036 28
4 13398 0
4 13702 0
4 13836 15
4 17392 15
4 17521 15
Ketevan Tsimakuridze
GEO
19
2 2444 100
1 779 100
1 484 19
4 10009 0
4 10169 34
3 15520 0
3 15605 0
3 15955 0
3 16193 0
3 16075 0
3 16249 0
3 16267 20
3 17126 0
3 17193 0
3 17355 0
3 17286 0
3 17768 20
3 17990 0
3 17901 0
Teo Kakabadze
GEO
12
1 1037 19
1 4886 19
1 5108 0
1 5148 19
1 5437 19
1 5596 100
2 5862 22
2 8031 100
3 12100 0
3 12290 20
4 16071 15
4 17918 15
Nino Chkhaidze
GEO
34
1 5144 61
1 5373 61
1 5620 33
1 5669 61
1 5845 61
1 5983 61
2 7644 16
2 8262 16
2 8300 28
2 8914 43
1 9188 84
4 10604 0
2 11456 43
2 11887 65
2 11779 43
3 12557 0
3 12686 0
3 12887 20
4 15059 0
4 15088 0
4 15189 0
4 15543 0
4 15489 0
4 15436 0
4 15599 0
4 15706 0
4 15751 0
4 15888 0
4 15910 10
4 16162 15
4 16130 0
4 16547 15
4 17357 15
4 17855 15
Gvantsa Khvedelidze
GEO
45
1 1878 100
1 1598 0
1 1263 33
1 1248 0
1 1183 19
1 625 42
2 5816 0
3 6800 0
3 7108 0
3 7153 0
3 7181 0
3 7226 0
3 7247 0
3 7312 14
3 7676 0
3 7718 0
3 8042 0
3 8189 0
3 8267 0
3 8826 0
3 8858 0
3 9048 0
3 9290 0
3 11175 0
2 11645 12
3 12213 0
3 12366 20
2 13526 0
2 14093 16
2 14161 0
2 14346 16
2 14193 16
2 14403 0
2 14494 0
2 14525 12
2 14715 0
2 14763 28
3 16360 0
3 16432 0
3 16942 0
3 16971 0
3 17035 0
3 17064 0
3 17206 0
3 17453 0
Anna Polensky
DEU
23
1 2381 84
1 2298 84
1 1984 70
1 4332 0
1 4423 70
3 6756 0
3 7144 0
3 7724 0
3 8028 0
3 8160 0
3 8104 0
2 9515 16
2 10189 28
3 10889 0
3 10945 0
3 11037 0
3 11620 20
2 13024 43
1 13672 100
4 15298 0
4 15700 0
4 15789 15
4 17943 15
Michelle Engel
DEU
33
1 2232 19
1 3586 70
1 4022 42
1 4215 84
2 5380 0
2 5607 16
2 6002 0
2 6055 16
2 6254 28
3 7555 0
3 7988 0
3 8397 0
3 8522 0
3 8813 0
3 9041 0
3 9164 0
3 9749 0
3 13700 0
3 13741 0
3 13728 0
3 13804 0
2 16195 28
2 16267 28
3 16424 0
3 16669 0
3 16630 0
3 17380 20
3 17329 0
3 17278 0
1 17622 0
1 17784 19
1 17996 0
1 17976 0
Daphne Carmesin
DEU
32
1 1842 42
1 1785 28
1 1374 28
1 701 28
3 3523 0
3 3708 20
1 4232 42
1 4371 19
1 4577 61
1 4681 61
2 8019 0
2 8081 0
2 8476 0
2 9003 0
2 9352 0
2 9700 0
1 10223 42
1 10460 61
1 10681 61
1 11048 0
2 12506 0
2 14582 0
2 14940 0
2 14966 0
2 14985 0
2 15335 12
3 16727 0
3 17046 0
3 17314 0
3 17524 0
3 17781 0
3 17912 0
Zhuoyu Du
DEU
16
1 2482 42
1 2206 42
1 2924 61
1 5573 61
1 5678 61
1 6073 61
3 8482 0
3 9355 0
3 9679 20
1 10997 0
1 11226 0
1 14341 0
1 14407 61
1 14528 61
1 14571 61
2 17605 0
Sarra Angeliki
GRC
22
1 3506 0
1 3542 0
1 3570 0
1 4714 0
1 5706 0
1 5894 0
1 6135 28
1 6714 0
1 6809 0
1 6984 0
2 7520 0
1 7563 28
1 9295 0
1 9403 0
1 9482 0
1 10192 0
1 10268 0
1 10406 28
1 14067 0
2 15103 0
2 15398 0
2 15913 0
Karali Eleni
GRC
34
1 2811 0
1 2835 0
1 3000 0
1 3129 0
1 5583 0
1 5671 28
1 5649 0
3 9042 0
3 9583 0
3 9837 0
3 10040 0
3 10417 0
3 10453 0
3 10594 0
3 10702 0
3 10863 0
3 11452 0
1 12707 28
3 12904 20
1 13167 0
1 13216 0
1 13243 0
1 13310 0
1 13417 0
1 13479 28
1 13655 0
1 13719 28
1 13873 28
1 14301 0
1 14194 0
1 15309 28
1 15918 28
1 16738 28
3 17727 0
Tsiopoulou Maria Eleni
GRC
24
1 2206 42
1 3003 0
1 3410 19
1 3662 42
1 4376 0
1 4409 28
2 10006 0
2 9989 0
2 10054 0
2 11507 16
2 11609 16
1 12733 61
1 13399 33
1 13567 33
1 14330 61
1 14752 61
1 15340 61
2 15775 0
1 16149 61
1 16372 0
1 16910 0
1 16946 61
1 16999 61
1 17123 61
Csilla Fülöp
HUN
15
1 1101 61
1 974 28
1 4571 42
1 5211 42
1 5550 70
1 5881 42
1 6019 84
4 8985 0
2 10375 0
3 11363 20
3 13155 0
3 13494 82
2 15489 16
2 15948 16
4 16316 15
Boglárka Nagy
HUN
9
1 2527 70
1 2267 51
1 2740 84
2 3993 0
2 4276 12
3 16844 0
3 17278 0
3 17481 3
3 17793 3
Korina Nagy
HUN
16
1 1606 61
1 1481 61
1 1396 28
3 7712 0
3 8281 0
4 9890 0
4 10011 0
4 10286 15
1 11363 19
2 14340 16
2 14178 16
2 14626 0
2 15097 28
3 17448 20
3 17380 0
3 17240 14
Zsófia Keresztély
HUN
17
1 1816 19
1 1541 19
1 1461 19
1 1366 0
1 2610 19
1 3392 19
1 4935 100
2 11870 22
2 15380 48
2 15740 70
3 16814 0
3 16680 0
3 17038 0
3 17216 0
3 17447 20
3 17980 0
3 17941 0
Eva Natalía Elvarsdóttir
ISL
4
1 2289 42
2 5711 0
1 6456 42
1 14534 0
Eva Sóllilja Einarsdóttir
ISL
37
1 1675 42
1 6132 28
1 6361 28
1 6479 42
1 6563 42
1 6639 42
1 6917 42
1 7252 42
1 7477 42
2 8134 16
3 9131 0
3 9397 0
3 9338 0
3 9313 0
3 9422 0
3 9534 0
3 9552 0
3 9764 0
3 9722 0
3 9690 0
3 10134 0
3 10158 0
1 10762 42
2 11410 16
2 11868 16
2 11942 28
3 12506 0
3 12401 0
3 12523 0
3 12564 0
3 12741 0
3 12764 0
3 12868 0
3 13059 0
3 13308 0
1 15603 14
1 15757 42
Sólbjört Tinna Cornette
ISL
5
1 10359 0
1 10843 0
2 14349 0
1 15553 0
1 16884 0
Frigg Einarsdóttir
ISL
7
1 2138 0
1 916 0
1 2652 0
1 4637 0
1 4891 0
1 5555 14
2 10240 0
Anusha Gupta
IND
36
1 2500 42
1 2378 42
1 2280 42
1 2106 0
1 2778 100
2 4782 16
2 5765 16
2 6079 28
2 7474 0
2 7603 36
2 7697 48
2 8965 0
2 9161 12
2 9196 27
2 9271 47
2 9414 63
2 9367 47
3 10239 0
3 10266 0
3 10575 0
3 10795 0
3 11080 0
3 11305 0
3 11411 0
3 11480 0
3 11520 0
3 14944 20
3 16323 0
3 16371 0
4 17085 0
4 17205 0
4 17359 0
4 17341 0
4 17282 0
4 17465 0
4 17643 0
Megha Hegde
IND
12
1 6226 100
2 8526 28
2 9427 28
2 9524 28
2 10082 28
3 12277 20
2 13050 43
2 14460 0
2 14719 22
2 14964 65
4 17988 0
4 17966 0
Neha Singirikonda
IND
11
1 1628 100
3 8777 0
3 9227 20
2 11845 16
2 13486 12
2 13940 28
4 15710 0
4 16519 0
4 16675 0
2 17729 28
2 17952 28
Neha Sane
IND
21
1 2472 14
1 2079 14
1 1853 14
1 2655 42
1 3210 84
2 5727 16
2 6173 16
2 6234 16
2 6375 16
2 6711 16
2 6912 16
3 7537 0
3 8271 0
3 8432 0
3 8493 3
3 10460 0
1 13429 100
2 15476 28
2 16209 43
3 16812 3
3 17922 0
Ayushi Mahajan
IRL
12
1 1168 100
2 4501 16
2 4716 16
3 5556 0
3 5748 20
3 10770 21
4 12231 15
3 13437 21
2 13771 16
2 15045 28
2 15128 28
2 15557 43
Mayan Salomon
ISR
4
1 5276 65
1 5413 100
2 5961 16
2 7578 16
Yael Ginzburg
ISR
14
1 2341 33
1 2871 100
2 7313 100
3 8919 0
3 9180 0
3 9227 0
3 9425 20
3 11429 0
4 16417 0
4 16471 0
4 16779 0
4 17096 15
4 17148 0
4 17629 0
Lia Geva Brodt
ISR
11
1 8459 33
1 9136 100
3 11418 0
3 11732 0
3 12484 0
3 12762 0
3 12836 0
3 12870 0
3 13322 0
3 13761 0
3 13836 0
Noa Ben Israel
ISR
20
1 2360 42
1 3085 0
1 3191 0
3 6790 0
3 7613 20
4 8845 0
4 8903 0
1 9648 100
4 9957 0
4 10481 15
2 13140 0
2 13271 0
2 13337 0
2 13526 16
4 14895 15
4 15133 0
4 15214 0
4 15355 15
4 17360 15
4 17334 0
Noemi Gambirasio
ITA
22
1 2432 100
1 2115 19
2 7096 16
4 9438 0
4 9581 0
4 9833 15
2 13180 48
3 14268 0
2 15709 0
3 15731 0
3 15856 0
3 15948 0
3 16064 0
2 16741 48
2 17049 48
3 17287 0
3 17494 0
3 17593 0
3 17688 0
3 17722 0
3 17935 0
3 17868 0
Serena Federici
ITA
17
1 1035 100
2 2799 16
3 4405 0
3 4467 20
3 8283 0
3 8651 0
3 8905 0
3 9013 0
3 9750 0
3 9958 0
3 10077 0
3 11838 58
3 12796 71
2 16419 0
2 16886 12
2 16960 0
2 16999 28
Lavinia Tornaghi
ITA
46
1 2308 100
1 1709 19
1 1233 28
3 3800 0
3 4039 3
3 4463 0
3 4561 0
3 4615 0
3 4878 3
3 4934 3
3 4983 0
3 5061 0
3 5032 0
3 5129 0
3 5179 0
3 5276 0
3 5304 0
3 5427 0
3 5451 3
3 5509 0
3 5550 0
3 5595 0
3 5635 3
3 5708 0
3 5770 0
3 5841 0
3 6294 20
3 7533 0
3 8497 0
3 8596 0
2 10465 16
3 10899 0
3 10966 0
3 12258 0
3 12451 20
3 12335 20
3 12536 0
3 12555 0
3 12613 0
3 12729 20
3 12769 20
3 12813 20
2 15821 16
2 15874 16
2 15970 16
3 17998 0
Sofia Maragò
ITA
19
1 2228 100
1 2138 65
1 2084 42
1 1624 0
1 1360 0
2 5746 16
3 7147 0
3 7542 0
3 8363 20
4 9507 0
4 9662 0
3 15155 71
4 15438 15
4 15414 0
2 16819 0
2 17767 0
2 17814 0
2 17972 0
2 17880 12
Iroha Maple Heffernan
JPN
20
1 629 100
1 151 33
3 2358 0
3 2618 20
2 4104 0
2 4408 28
2 4915 28
4 6591 15
2 10208 0
2 10327 27
2 10368 43
4 13393 10
4 13718 10
3 16501 0
3 16564 0
3 16965 0
3 17127 0
3 17493 0
3 17829 0
3 17997 0
Hanako Oda
JPN
13
2 2385 16
1 1553 100
2 2875 28
2 3887 43
3 6101 0
3 6254 20
3 7790 0
3 8100 27
4 9654 15
2 12304 22
2 12514 65
3 14546 27
3 17885 0
Zhanfan Shen
JPN
11
1 2576 100
1 2469 84
2 8090 27
2 8879 43
3 9373 0
3 9659 20
4 10931 15
2 12993 100
4 15098 15
4 16415 15
4 17421 33
Akari Fujii
JPN
16
1 2032 100
1 1739 42
2 3922 22
2 5907 100
3 9443 20
3 10271 0
3 10375 0
4 12599 0
4 12877 10
4 13042 15
4 15581 0
4 15741 0
4 16191 0
4 16123 0
4 16875 0
4 17956 0
Amina Sagaitova
KAZ
13
1 2095 33
1 1332 14
1 665 14
1 4757 56
3 7447 0
3 11140 0
3 11504 0
3 12549 0
2 12750 0
3 12778 0
3 13633 20
3 14411 0
2 17889 16
Dayana Iskhakova
KAZ
19
1 2148 14
1 1882 0
1 1711 0
1 2694 42
1 3255 37
2 4791 0
3 6768 0
3 6990 20
3 8003 20
1 9465 14
2 10746 0
2 10801 0
2 10845 0
2 11198 0
2 11159 0
2 11549 0
2 11602 0
2 12721 0
2 12890 0
Yasmin Aipanova
KAZ
42
1 2530 0
1 2415 61
1 2064 61
1 1951 19
1 1889 0
1 1602 42
1 2711 0
1 3009 61
1 3257 0
1 3408 0
1 3730 0
2 4715 0
2 5260 0
2 5634 0
2 6559 0
3 6976 0
3 7082 0
3 7391 0
3 9333 0
3 9548 0
3 9626 0
3 9766 0
3 10159 0
3 11110 0
1 12016 0
1 12323 0
2 12638 0
2 13052 0
3 13382 0
3 13597 0
3 14142 0
3 14647 20
3 14839 0
3 14769 0
2 15638 0
1 16285 0
1 16357 0
1 16554 0
4 17753 0
4 17825 0
1 17995 61
2 17932 0
Assemay Bakhytzhan
KAZ
16
1 2207 42
1 2805 14
1 3243 42
1 4384 42
4 9069 0
4 9567 0
4 10489 0
4 10657 0
4 10740 0
1 11358 100
2 15093 0
2 16173 0
2 16491 0
4 17210 0
4 17453 15
2 17976 0
Akmaral Surakhmatova
KGZ
9
1 2237 0
1 2085 28
1 4166 0
1 4698 0
1 6395 0
1 6970 0
1 10586 42
1 10960 0
1 10999 0
Zarina Zhobonova
KGZ
7
1 2363 0
1 2350 0
1 1786 0
1 4385 0
1 5824 42
1 7603 0
1 7696 42
Aiperi Shabdanalieva
KGZ
22
1 1522 42
1 5615 42
1 5705 42
1 6089 19
1 6223 0
1 7117 0
1 7624 0
1 11215 28
1 11620 28
1 11697 28
1 11788 28
1 11949 28
1 12083 28
1 12167 28
1 12333 28
1 12718 0
1 12764 28
1 13422 28
1 15858 28
1 15998 28
1 16069 28
1 16633 28
Aiperi Akzholtoeva
KGZ
19
1 898 42
1 3611 61
1 3952 61
1 4311 0
1 5281 0
3 6740 0
3 6783 0
3 6874 0
3 7048 0
3 7130 3
3 8052 0
1 9506 0
1 10018 42
1 10518 23
1 10661 84
2 13183 16
3 13689 0
3 13876 14
2 16519 28
Juta Adomaitytė
LTU
8
1 2553 84
1 2344 42
1 2016 0
1 1759 0
1 8192 84
3 14630 0
3 15603 0
3 17197 0
Aistė Savickaitė
LTU
20
1 2179 0
1 3093 0
1 3144 0
1 5261 14
1 5666 42
1 5897 42
2 7294 0
2 8133 0
2 8171 0
2 8563 0
2 8796 12
3 10234 0
1 11836 42
3 12608 3
3 13140 20
3 15702 0
3 16105 0
4 17286 0
4 17530 0
3 17693 27
Austėja Bolytė
LTU
