11722 10800
2
1
2
189
Syuzanna Grigoryan
ARM
19
2 9917 0
2 9982 0
2 10033 0
2 10114 0
2 10294 23
2 10265 0
Sondos Waleed Elshopaky
EGY
27
1 2183 100
1 2022 21
1 1928 21
1 1779 21
1 1690 21
1 1586 0
1 1563 0
1 1327 0
1 1205 0
2 6131 0
2 7883 22
2 8165 22
2 8291 16
2 8345 18
2 8507 18
2 8482 22
2 8463 19
2 8444 19
2 8418 25
2 8386 17
2 8533 20
2 8549 20
2 8569 22
2 8609 16
2 8637 12
2 8703 18
2 10745 18
Yara Osama Hassan
EGY
7
1 1945 100
1 1563 21
2 6254 0
2 6418 17
2 8298 0
2 8374 17
2 8425 13
Agnes Tennisberg
EST
2
1 1330 21
2 6789 17
Annika Märtin
EST
7
1 3004 0
1 2937 0
1 2814 0
1 5908 0
1 8133 0
1 8209 0
1 8316 0
Aino Aulanko
FIN
3
1 3398 100
1 2018 21
1 1892 0
Emma Suomalainen
FIN
16
2 4515 97
2 3899 86
1 783 100
2 4992 0
2 5050 95
2 5091 95
2 5353 97
2 5872 97
2 6527 97
2 6518 97
2 6635 97
2 7160 97
2 7375 0
2 7481 0
2 7646 0
2 9599 97
Minea Tiitinen
FIN
3
1 6013 0
1 6355 100
2 10570 73
Alizée Marquardt
FRA
7
2 4316 37
2 4296 37
1 1055 100
2 5511 34
2 6015 35
2 9211 0
2 9602 81
Clémence Chitry
FRA
12
2 4714 0
2 3356 26
2 3288 26
2 3040 17
2 3012 0
1 2034 100
1 1476 21
1 1408 0
1 1214 21
1 596 21
2 6286 66
2 7266 65
Clémence Pham
FRA
5
1 885 100
2 7212 73
2 9244 0
2 10340 73
2 10250 0
Inès Fishler
FRA
5
1 1924 100
1 1613 30
2 5125 0
2 5899 0
2 6327 71
Ketevan Tsimakuridze
GEO
16
2 3794 0
2 2731 0
2 2598 0
2 2305 0
2 2122 0
2 1994 0
1 320 100
2 5254 23
2 5463 0
2 5496 17
2 6090 0
2 6139 43
2 6260 37
2 6414 0
2 6465 44
2 6504 38
Teo Kakabadze
GEO
7
1 4136 100
1 2891 100
2 6770 0
2 6907 17
2 6955 17
2 9476 21
2 9544 24
Nino Chkhaidze
GEO
12
1 4525 100
2 4286 19
2 4196 17
2 4158 0
2 3899 19
2 3857 0
2 3805 0
2 3690 19
2 3640 19
2 3065 17
1 2964 0
1 646 100
Gvantsa Khvedelidze
GEO
27
2 4676 0
2 4353 17
1 620 100
2 4867 0
2 4906 0
2 6329 72
2 6655 75
2 6606 0
2 6718 0
2 6765 0
2 7013 0
2 7260 0
2 7212 0
2 7486 47
2 7635 73
2 7673 73
2 7750 73
2 7817 73
2 7787 73
2 8209 75
2 8251 73
2 9589 79
2 9629 63
2 10457 76
2 10516 70
2 10557 76
2 10791 79
Anna Polensky
DEU
17
2 4459 67
2 4114 26
2 4013 0
2 3952 17
1 3525 100
1 2687 21
1 2211 21
1 2121 21
1 1578 21
2 4878 0
2 4986 73
2 8499 0
2 8863 0
2 9172 68
2 9322 68
2 9463 69
2 9837 68
Michelle Engel
DEU
15
2 3872 73
2 2363 0
2 2242 0
1 1190 100
2 6709 0
2 6888 0
2 6970 0
2 7086 0
2 9058 71
2 9156 73
2 9957 82
2 10441 73
2 10518 73
2 10583 0
2 10624 68
Daphne Carmesin
DEU
34
2 4405 26
2 4344 0
2 4306 0
2 4273 0
2 4233 0
2 4196 0
2 4085 0
2 4043 26
2 4005 26
2 3351 26
2 3309 22
2 3144 22
2 3068 23
2 3032 0
2 2970 21
2 2796 22
2 2749 21
2 2204 26
2 2147 17
2 2033 0
1 1355 100
1 1270 0
1 1105 0
2 5632 0
2 5847 0
2 5883 0
2 5956 16
2 6977 0
2 7161 73
2 7950 60
2 8041 67
2 9403 68
2 9479 0
2 9575 64
Zhuoyu Du
DEU
8
1 1848 100
1 1672 21
1 974 0
2 5642 0
2 5715 17
2 6011 26
2 7106 0
2 7596 73
Sarra Angeliki
GRC
10
1 4120 0
1 3424 0
1 5392 0
1 6615 0
1 7690 0
1 8326 0
1 8667 0
1 9233 0
1 9257 0
1 9592 100
Karali Eleni
GRC
15
2 4593 0
2 4425 0
2 4142 0
2 3938 0
1 1296 100
1 1237 0
1 1084 0
1 866 0
2 6762 0
2 7472 0
2 7872 28
2 8329 0
2 8666 28
2 9441 26
2 9532 28
Tsiopoulou Maria Eleni
GRC
9
1 965 100
1 920 0
2 5600 22
2 6537 0
2 6593 22
2 6710 0
2 7428 17
2 7592 24
2 7664 15
Csilla Fülöp
HUN
14
2 3994 0
2 3540 0
2 3126 0
2 1267 17
1 678 100
1 525 0
2 5581 0
2 5783 0
1 6398 0
1 6433 0
2 9103 29
2 9069 29
2 10606 73
2 10724 0
Boglárka Nagy
HUN
9
1 1253 100
1 1058 0
1 670 21
2 5578 0
2 6621 0
2 7132 15
2 9106 0
2 9283 0
2 10052 71
Korina Nagy
HUN
11
2 4654 0
2 3875 0
2 2846 17
2 2764 17
1 2094 100
2 5533 26
2 5696 26
1 6734 0
1 6805 30
1 6978 51
2 10296 73
Zsófia Keresztély
HUN
26
2 4452 32
2 4048 0
2 3727 0
2 1897 17
2 1866 17
1 832 100
2 6120 49
2 6141 49
2 6158 49
2 6229 32
2 6500 46
2 6871 50
2 8687 38
2 8790 38
2 9233 54
2 9278 50
2 9373 47
2 9545 53
2 10338 0
2 10465 54
2 10606 49
2 10649 51
2 10676 54
2 10708 58
2 10759 50
2 10797 44
Eva Natalía Elvarsdóttir
ISL
7
1 928 21
2 6820 17
1 8311 30
1 8510 30
1 8871 0
1 8942 21
1 8988 51
Eva Sóllilja Einarsdóttir
ISL
17
1 4183 30
1 2043 21
1 2004 0
1 1313 0
1 1231 0
1 4730 30
1 4831 51
2 5647 0
2 6443 0
2 6458 17
2 7349 19
2 8063 73
2 8213 73
2 8936 0
2 8917 0
2 9029 79
2 9005 79
Sólbjört Tinna Cornette
ISL
0
Frigg Einarsdóttir
ISL
17
1 4532 0
1 4488 0
1 4066 0
1 4021 0
1 3966 0
1 3914 0
1 3852 0
1 3777 0
1 2896 0
1 2859 0
1 2735 0
1 2661 0
1 5045 0
1 5100 21
1 5430 0
1 5620 0
1 7710 51
Anusha Gupta
IND
6
2 3941 22
2 2386 0
2 2283 0
1 1480 100
1 1368 0
2 6887 29
Megha Hegde
IND
1
1 879 100
Neha Singirikonda
IND
11
1 1221 100
2 8746 0
2 8845 0
2 10463 14
2 10503 6
2 10575 21
2 10613 6
2 10656 0
2 10728 0
2 10754 16
2 10775 21
Neha Sane
IND
5
2 1791 17
1 1207 100
1 828 0
2 5372 0
2 5313 0
Ayushi Mahajan
IRL
12
2 3152 72
2 3013 72
2 2995 72
2 2669 66
2 2304 73
2 1817 24
2 1550 17
1 951 100
2 6825 74
2 7367 74
2 8149 68
1 8113 0
Mayan Salomon
ISR
6
1 1610 100
1 715 30
2 6869 17
2 6988 0
2 7735 13
2 8650 18
Yael Ginzburg
ISR
17
2 4368 73
2 3990 22
2 3056 17
1 2131 0
1 2063 30
1 1994 30
1 1880 0
1 1834 0
1 1680 21
1 1643 0
1 1544 100
2 4790 0
2 5279 0
2 5421 68
2 6447 12
2 9453 61
2 9925 67
Lia Geva Brodt
ISR
5
1 2342 100
2 5919 17
2 6850 73
2 10384 0
2 10642 0
Noa Ben Israel
ISR
21
2 4709 26
2 4693 26
2 4652 17
2 4597 17
2 4562 17
2 4209 0
1 1909 30
1 1776 21
1 1707 0
1 1096 0
1 942 0
1 5553 0
1 5795 100
1 6270 0
1 6346 30
2 8973 0
1 10378 0
1 10424 0
1 10506 51
2 10756 17
2 10778 26
Noemi Gambirasio
ITA
7
2 4474 0
2 4139 0
1 1378 100
2 5342 17
2 6475 53
2 9118 35
2 9147 35
Serena Federici
ITA
3
2 3894 0
1 632 100
2 6796 0
Lavinia Tornaghi
ITA
67
1 4508 0
1 4235 0
2 4142 19
2 3861 15
2 3840 15
2 3823 17
2 3797 21
2 3657 17
2 3477 0
2 3325 0
1 1586 30
1 1310 0
1 1185 0
1 4730 0
1 4897 0
2 4962 15
2 4996 45
2 5020 32
2 5048 33
2 5091 29
1 5258 100
2 5423 27
2 5458 37
2 5489 35
2 5573 47
2 5597 47
2 5613 47
2 5767 43
2 5791 43
2 5817 50
2 5863 44
2 6028 44
2 6070 43
2 6107 50
2 6160 50
2 6194 47
2 6264 54
2 6336 53
2 6400 58
2 7283 52
2 7265 52
2 7243 54
2 7311 50
2 7329 27
2 7348 47
2 7372 58
2 7986 0
2 8084 0
2 8569 44
2 8592 58
2 8628 58
2 8651 58
2 8683 58
2 8722 58
2 8752 58
2 8786 58
2 8812 58
2 8837 58
2 8864 0
2 8898 58
2 8964 0
2 9086 58
2 9024 58
2 8984 58
2 9148 58
2 9223 58
2 9470 58
Sofia Maragò
ITA
33
2 3650 62
2 3464 60
2 3385 0
2 3069 50
2 3031 50
1 671 100
2 5159 30
2 5953 0
2 6146 0
2 6805 54
2 7049 67
2 7292 75
2 7246 85
2 7205 79
2 7170 78
2 7323 78
2 7352 86
2 7390 78
2 7419 83
2 7447 84
2 7474 81
2 7494 81
2 7524 0
2 9358 86
2 9426 0
2 9877 0
2 9941 0
2 10114 0
2 10154 0
2 10400 74
2 10434 75
2 10471 81
2 10517 0
Iroha Maple Heffernan
JPN
37
2 3348 70
2 3308 73
2 3277 72
2 3254 74
2 3174 74
2 2769 74
2 2681 74
2 2614 77
2 2561 74
2 2495 74
2 2352 72
2 2312 77
2 1970 21
2 1941 15
2 1918 23
2 1892 20
2 1680 17
2 1074 0
1 754 0
1 709 0
1 638 0
1 589 0
1 538 100
2 6908 0
2 7038 0
2 7171 30
2 7330 30
2 8215 30
1 8628 0
1 9740 30
1 9695 0
1 9987 0
1 10241 0
2 10468 76
2 10626 78
2 10669 77
2 10707 71
Hanako Oda
JPN
17
2 4498 17
2 4467 17
2 4450 17
1 3438 21
